"id","prolific_id","bg","b","g","none","p_a","p_c","p_na","p_nc","p_c_given_a","p_c_given_na","p_a_given_c","p_a_given_nc","p_nc_given_a","p_nc_given_na","p_na_given_c","p_na_given_nc","p_likely_a","p_likely_na","p_likely_c","p_likely_nc"
"if2_u-Ll","5e5615d0581a0c60e87bd8e3",0.25,0.25999996000016,0.2999998000008,0.19000023999904,0.50999996000016,0.5499998000008,0.49000003999984,0.4500001999992,0.490196116877973,0.612244439818613,0.45454561983411,0.577777432100302,0.509803883122027,0.387755560181387,0.54545438016589,0.422222567899698,0.50999996000016,0.49000003999984,0.5499998000008,0.4500001999992
"independent_hl","5e5615d0581a0c60e87bd8e3",0.376237123813371,0.46534568179928,0.0297038427570584,0.128713351630291,0.841582805612651,0.405940966570429,0.158417194387349,0.594059033429571,0.447058948096593,0.187503906201172,0.926827186208848,0.783332388892037,0.552941051903407,0.812496093798827,0.0731728137911522,0.216667611107963,0.841582805612651,0.158417194387349,0.405940966570429,0.594059033429571
"if1_hh","5e5615d0581a0c60e87bd8e3",0.61999852000592,0.16000035999856,0.18000027999888,0.04000083999664,0.77999888000448,0.7999988000048,0.22000111999552,0.2000011999952,0.794871038792208,0.81817892564613,0.774999312501719,0.79999700003,0.205128961207792,0.18182107435387,0.225000687498281,0.20000299997,0.77999888000448,0.22000111999552,0.7999988000048,0.2000011999952
"if2_ul","5e5615d0581a0c60e87bd8e3",0.2000001999992,0.1500003999984,0.2999998000008,0.3499996000016,0.3500005999976,0.5,0.6499994000024,0.5,0.571428163267639,0.461538579881293,0.4000003999984,0.3000007999968,0.428571836732361,0.538461420118707,0.5999996000016,0.6999992000032,0.3500005999976,0.6499994000024,0.5,0.5
"independent_uh","5e5615d0581a0c60e87bd8e3",0.51999892000432,0.2000001999992,0.11000055999776,0.17000031999872,0.71999912000352,0.62999948000208,0.28000087999648,0.37000051999792,0.722221604939986,0.392857908157799,0.82539579239431,0.540540321403668,0.277778395060014,0.607142091842201,0.17460420760569,0.459459678596332,0.71999912000352,0.28000087999648,0.62999948000208,0.37000051999792
"if2_hl","5e5615d0581a0c60e87bd8e3",0.48999904000384,0.21000015999936,0.1500003999984,0.1500003999984,0.6999992000032,0.63999944000224,0.3000007999968,0.36000055999776,0.699999428573061,0.5,0.765624169924469,0.583332870372942,0.300000571426939,0.5,0.234375830075531,0.416667129627058,0.6999992000032,0.3000007999968,0.63999944000224,0.36000055999776
"if1_uh","5e5615d0581a0c60e87bd8e3",0.6999982000072,0.1500003999984,0.09000063999744,0.06000075999696,0.8499986000056,0.78999884000464,0.1500013999944,0.21000115999536,0.823528650520822,0.599998666684444,0.886074971962096,0.714283673488824,0.176471349479178,0.400001333315556,0.113925028037904,0.285716326511176,0.8499986000056,0.1500013999944,0.78999884000464,0.21000115999536
"independent_ll","5e5615d0581a0c60e87bd8e3",0.22000011999952,0.27999988000048,0.1500003999984,0.3499996000016,0.5,0.37000051999792,0.5,0.62999948000208,0.44000023999904,0.3000007999968,0.594594083275226,0.444444620810728,0.55999976000096,0.6999992000032,0.405405916724774,0.555555379189272,0.5,0.5,0.37000051999792,0.62999948000208
"if1_hh","5f2a60df200d1e259031ed42",0.90999736001056,0.09000063999744,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.90999836000656,1.999992000032e-06,0.09000163999344,0.90999918000164,0.5,0.999998901101316,0.999988889135797,0.09000081999836,0.5,1.09889868373916e-06,1.11108642030177e-05,0.999998000008,1.999992000032e-06,0.90999836000656,0.09000163999344
"if2_ul","5f2a60df200d1e259031ed42",0.23000007999968,0.76999792000832,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.23000107999568,1.999992000032e-06,0.76999892000432,0.23000053999892,0.5,0.99999565221172,0.999998701302075,0.76999946000108,0.5,4.34778828010191e-06,1.29869792545993e-06,0.999998000008,1.999992000032e-06,0.23000107999568,0.76999892000432
"independent_ul","5f2a60df200d1e259031ed42",0.297029516714785,0.108911449855644,0.297029516714785,0.297029516714785,0.405940966570429,0.594059033429571,0.594059033429571,0.405940966570429,0.731706186799089,0.5,0.5,0.268293813200911,0.268293813200911,0.5,0.5,0.731706186799089,0.405940966570429,0.594059033429571,0.594059033429571,0.405940966570429
"if2_hl","5f2a60df200d1e259031ed42",0.26999992000032,0.72999808000768,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.27000091999632,1.999992000032e-06,0.72999908000368,0.27000045999908,0.5,0.999996296323731,0.999998630140739,0.72999954000092,0.5,3.70367626906467e-06,1.36985926065956e-06,0.999998000008,1.999992000032e-06,0.27000091999632,0.72999908000368
"independent_ll","5f2a60df200d1e259031ed42",0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"if1_uh","5f2a60df200d1e259031ed42",0.499999000004,9.99996000016e-07,9.99996000016e-07,0.499999000004,0.5,0.5,0.5,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008,0.5,0.5,0.5,0.5
"independent_hl","5f2a60df200d1e259031ed42",0.72999808000768,9.99996000016e-07,9.99996000016e-07,0.26999992000032,0.72999908000368,0.72999908000368,0.27000091999632,0.27000091999632,0.999998630140739,3.70367626906467e-06,0.999998630140739,3.70367626906467e-06,1.36985926065956e-06,0.999996296323731,1.36985926065956e-06,0.999996296323731,0.72999908000368,0.27000091999632,0.72999908000368,0.27000091999632
"if1_lh","5f2a60df200d1e259031ed42",0.12000051999792,9.99996000016e-07,9.99996000016e-07,0.87999748001008,0.12000151999392,0.12000151999392,0.87999848000608,0.87999848000608,0.999991666805553,1.13636105372488e-06,0.999991666805553,1.13636105372488e-06,8.33319444675922e-06,0.999998863638946,8.33319444675922e-06,0.999998863638946,0.12000151999392,0.87999848000608,0.12000151999392,0.87999848000608
"if2_u-Ll","5f2a60df200d1e259031ed42",0.2000001999992,0.7999978000088,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.2000011999952,1.999992000032e-06,0.7999988000048,0.2000005999988,0.5,0.99999500005,0.999998750003125,0.7999994000012,0.5,4.9999500005e-06,1.24999687500781e-06,0.999998000008,1.999992000032e-06,0.2000011999952,0.7999988000048
"independent_uh","5f2a60df200d1e259031ed42",0.62999848000608,9.99996000016e-07,0.36999952000192,9.99996000016e-07,0.62999948000208,0.999998000008,0.37000051999792,1.999992000032e-06,0.999998412703452,0.999997297311906,0.62999974000052,0.5,1.58729654826493e-06,2.70268809357787e-06,0.37000025999948,0.5,0.62999948000208,0.37000051999792,0.999998000008,1.999992000032e-06
"if2_ll","5f2a60df200d1e259031ed42",0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"if1_u-Lh","5f2a60df200d1e259031ed42",0.2999998000008,9.99996000016e-07,9.99996000016e-07,0.6999982000072,0.3000007999968,0.3000007999968,0.6999992000032,0.6999992000032,0.999996666688889,1.42856734695044e-06,0.999996666688889,1.42856734695044e-06,3.33331111125926e-06,0.999998571432653,3.33331111125926e-06,0.999998571432653,0.3000007999968,0.6999992000032,0.3000007999968,0.6999992000032
"independent_hh","5f2a60df200d1e259031ed42",0.87999748001008,0.12000051999792,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.87999848000608,1.999992000032e-06,0.12000151999392,0.87999924000152,0.5,0.999998863638946,0.999991666805553,0.12000075999848,0.5,1.13636105372488e-06,8.33319444675922e-06,0.999998000008,1.999992000032e-06,0.87999848000608,0.12000151999392
"if1_lh","5adef952f6b58c0001fa755b",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if2_u-Ll","5adef952f6b58c0001fa755b",0.5999986000056,0.26999992000032,9.99996000016e-07,0.13000047999808,0.86999852000592,0.5999996000016,0.13000147999408,0.4000003999984,0.689654736425893,7.69218935093306e-06,0.999998333338889,0.674999125004375,0.310345263574107,0.999992307810649,1.66666111112963e-06,0.325000874995625,0.86999852000592,0.13000147999408,0.5999996000016,0.4000003999984
"independent_uh","5adef952f6b58c0001fa755b",0.38999944000224,0.1000005999976,0.38999944000224,0.12000051999792,0.49000003999984,0.77999888000448,0.50999996000016,0.22000111999552,0.795917159521798,0.764704844294728,0.5,0.454545867764839,0.204082840478202,0.235295155705272,0.5,0.545454132235161,0.49000003999984,0.50999996000016,0.77999888000448,0.22000111999552
"if2_hl","5adef952f6b58c0001fa755b",0.5499988000048,0.21000015999936,9.99996000016e-07,0.24000003999984,0.75999896000416,0.5499998000008,0.24000103999584,0.4500001999992,0.723683621885206,4.16663194473379e-06,0.999998181824793,0.466666814814156,0.276316378114794,0.999995833368055,1.81817520663561e-06,0.533333185185844,0.75999896000416,0.24000103999584,0.5499998000008,0.4500001999992
"independent_hh","5adef952f6b58c0001fa755b",0.76999792000832,9.99996000016e-07,0.23000007999968,9.99996000016e-07,0.76999892000432,0.999998000008,0.23000107999568,1.999992000032e-06,0.999998701302075,0.99999565221172,0.76999946000108,0.5,1.29869792545993e-06,4.34778828010191e-06,0.23000053999892,0.5,0.76999892000432,0.23000107999568,0.999998000008,1.999992000032e-06
"if1_u-Lh","5adef952f6b58c0001fa755b",0.37999948000208,0.25999996000016,9.99996000016e-07,0.35999956000176,0.63999944000224,0.38000047999808,0.36000055999776,0.61999952000192,0.593749707032166,2.77776234576475e-06,0.999997368434903,0.41935509885452,0.406250292967834,0.999997222237654,2.63156509702581e-06,0.58064490114548,0.63999944000224,0.36000055999776,0.38000047999808,0.61999952000192
"independent_hl","5adef952f6b58c0001fa755b",0.14000043999824,0.85999756000976,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.14000143999424,1.999992000032e-06,0.85999856000576,0.14000071999856,0.5,0.999992857244897,0.999998837212006,0.85999928000144,0.5,7.14275510349852e-06,1.16278799351629e-06,0.999998000008,1.999992000032e-06,0.14000143999424,0.85999856000576
"if1_hh","5adef952f6b58c0001fa755b",0.749998000008,0.25,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.749999000004,1.999992000032e-06,0.250000999996,0.749999500001,0.5,0.999998666670222,0.999996000032,0.250000499999,0.5,1.33332977778726e-06,3.999968000256e-06,0.999998000008,1.999992000032e-06,0.749999000004,0.250000999996
"if2_ul","5adef952f6b58c0001fa755b",0.415840927362664,0.227722860503523,0.18811905695423,0.168317155179583,0.643563787866187,0.603959984316894,0.356436212133813,0.396040015683106,0.646153396451088,0.527777623457647,0.688523972052551,0.574999625001875,0.353846603548912,0.472222376542353,0.311476027947449,0.425000374998125,0.643563787866187,0.356436212133813,0.603959984316894,0.396040015683106
"independent_ul","5adef952f6b58c0001fa755b",0.25999996000016,0.30999976000096,0.21000015999936,0.22000011999952,0.56999972000112,0.47000011999952,0.43000027999888,0.52999988000048,0.456140504770159,0.488372147106293,0.553191263015902,0.584905339979849,0.543859495229841,0.511627852893707,0.446808736984098,0.415094660020151,0.56999972000112,0.43000027999888,0.47000011999952,0.52999988000048
"if2_ll","5adef952f6b58c0001fa755b",0.07000071999712,0.36999952000192,9.99996000016e-07,0.55999876000496,0.44000023999904,0.07000171999312,0.55999976000096,0.92999828000688,0.159092458670642,1.78570790818604e-06,0.999985714693866,0.397849682043694,0.840907541329358,0.999998214292092,1.42853061341105e-05,0.602150317956305,0.44000023999904,0.55999976000096,0.07000171999312,0.92999828000688
"if1_uh","5adef952f6b58c0001fa755b",0.50999896000416,9.99996000016e-07,9.99996000016e-07,0.48999904000384,0.50999996000016,0.50999996000016,0.49000003999984,0.49000003999984,0.999998039223376,2.04080799670205e-06,0.999998039223376,2.04080799670205e-06,1.96077662440539e-06,0.999997959192003,1.96077662440539e-06,0.999997959192003,0.50999996000016,0.49000003999984,0.50999996000016,0.49000003999984
"independent_ll","5adef952f6b58c0001fa755b",9.99996000016e-07,9.99996000016e-07,0.3999994000024,0.5999986000056,1.999992000032e-06,0.4000003999984,0.999998000008,0.5999996000016,0.5,0.4000001999996,2.4999875000625e-06,1.66666111112963e-06,0.5,0.5999998000004,0.9999975000125,0.999998333338889,1.999992000032e-06,0.999998000008,0.4000003999984,0.5999996000016
"if1_hh","5df433beecb3ea311d599e76",0.68999824000704,0.30999976000096,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.68999924000304,1.999992000032e-06,0.31000075999696,0.68999962000076,0.5,0.999998550728838,0.99999677421436,0.31000037999924,0.5,1.44927116153287e-06,3.22578564009264e-06,0.999998000008,1.999992000032e-06,0.68999924000304,0.31000075999696
"if2_u-Ll","5df433beecb3ea311d599e76",0.57999868000528,0.19000023999904,9.99996000016e-07,0.23000007999968,0.76999892000432,0.57999968000128,0.23000107999568,0.42000031999872,0.753246095464687,4.34778828010191e-06,0.999998275868014,0.452381179137242,0.246753904535313,0.99999565221172,1.72413198575177e-06,0.547618820862758,0.76999892000432,0.23000107999568,0.57999968000128,0.42000031999872
"independent_ul","5df433beecb3ea311d599e76",0.19000023999904,0.31999972000112,0.17000031999872,0.31999972000112,0.50999996000016,0.36000055999776,0.49000003999984,0.63999944000224,0.372549519413649,0.346939400247346,0.527777623457647,0.5,0.627450480586351,0.653060599752654,0.472222376542353,0.5,0.50999996000016,0.49000003999984,0.36000055999776,0.63999944000224
"if2_ll","5df433beecb3ea311d599e76",0.07000071999712,0.06000075999696,0.0500007999968,0.81999772000912,0.13000147999408,0.12000151999392,0.86999852000592,0.87999848000608,0.538460946754665,0.0574722816729157,0.583331944467592,0.0681827995845464,0.461539053245335,0.942527718327084,0.416668055532408,0.931817200415454,0.13000147999408,0.86999852000592,0.12000151999392,0.87999848000608
"independent_hh","5df433beecb3ea311d599e76",0.88999744001024,9.99996000016e-07,0.11000055999776,9.99996000016e-07,0.88999844000624,0.999998000008,0.11000155999376,1.999992000032e-06,0.999998876407019,0.999990909256195,0.88999922000156,0.5,1.12359298068993e-06,9.0907438046581e-06,0.11000077999844,0.5,0.88999844000624,0.11000155999376,0.999998000008,1.999992000032e-06
"if1_u-Lh","5df433beecb3ea311d599e76",0.36999952000192,0.08000067999728,9.99996000016e-07,0.5499988000048,0.4500001999992,0.37000051999792,0.5499998000008,0.62999948000208,0.822220790129822,1.81817520663561e-06,0.999997297311906,0.126985311157742,0.177779209870178,0.999998181824793,2.70268809357787e-06,0.873014688842258,0.4500001999992,0.5499998000008,0.37000051999792,0.62999948000208
"independent_hl","5df433beecb3ea311d599e76",0.13000047999808,0.86999752000992,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.13000147999408,1.999992000032e-06,0.86999852000592,0.13000073999852,0.5,0.999992307810649,0.999998850577355,0.86999926000148,0.5,7.69218935093306e-06,1.14942264500541e-06,0.999998000008,1.999992000032e-06,0.13000147999408,0.86999852000592
"if2_hl","5df433beecb3ea311d599e76",0.8499976000096,0.09000063999744,9.99996000016e-07,0.06000075999696,0.93999824000704,0.8499986000056,0.06000175999296,0.1500013999944,0.904254459033066,1.6666111129629e-05,0.99999882353218,0.599998666684444,0.0957455409669341,0.99998333388887,1.17646782007572e-06,0.400001333315556,0.93999824000704,0.06000175999296,0.8499986000056,0.1500013999944
"if1_uh","5df433beecb3ea311d599e76",0.45999916000336,0.13000047999808,9.99996000016e-07,0.40999936000256,0.58999964000144,0.46000015999936,0.41000035999856,0.53999984000064,0.779660068948919,2.43901249262199e-06,0.999997826096408,0.240741700956663,0.220339931051081,0.999997560987507,2.17390359172351e-06,0.759258299043337,0.58999964000144,0.41000035999856,0.46000015999936,0.53999984000064
"independent_uh","5df433beecb3ea311d599e76",0.2178219096162,0.2178219096162,0.346534271151401,0.2178219096162,0.435643819232399,0.564356180767601,0.564356180767601,0.435643819232399,0.5,0.614034687597587,0.385965312402413,0.5,0.5,0.385965312402413,0.614034687597587,0.5,0.435643819232399,0.564356180767601,0.564356180767601,0.435643819232399
"if1_lh","5df433beecb3ea311d599e76",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if2_ul","5df433beecb3ea311d599e76",0.73999804000784,0.1500003999984,9.99996000016e-07,0.11000055999776,0.88999844000624,0.73999904000384,0.11000155999376,0.26000095999616,0.83145992930353,9.0907438046581e-06,0.999998648652301,0.576922485211652,0.16854007069647,0.999990909256195,1.35134769906027e-06,0.423077514788348,0.88999844000624,0.11000155999376,0.73999904000384,0.26000095999616
"independent_ll","5df433beecb3ea311d599e76",9.99996000016e-07,9.99996000016e-07,0.08000067999728,0.91999732001072,1.999992000032e-06,0.08000167999328,0.999998000008,0.91999832000672,0.5,0.08000083999832,1.24996875078123e-05,1.08695415879531e-06,0.5,0.91999916000168,0.999987500312492,0.999998913045841,1.999992000032e-06,0.999998000008,0.08000167999328,0.91999832000672
"if1_hh","5f6a309c9fbd7a0a1a014543",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_u-Ll","5f6a309c9fbd7a0a1a014543",0.82999768000928,0.17000031999872,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.82999868000528,1.999992000032e-06,0.17000131999472,0.82999934000132,0.5,0.999998795183626,0.999994117716262,0.17000065999868,0.5,1.20481637393645e-06,5.88228373783838e-06,0.999998000008,1.999992000032e-06,0.82999868000528,0.17000131999472
"independent_ul","5f6a309c9fbd7a0a1a014543",0.1000005999976,0.62999848000608,0.09000063999744,0.18000027999888,0.72999908000368,0.19000123999504,0.27000091999632,0.80999876000496,0.136987295925217,0.33333456789209,0.52631551246829,0.777777091908415,0.863012704074783,0.66666543210791,0.47368448753171,0.222222908091585,0.72999908000368,0.27000091999632,0.19000123999504,0.80999876000496
"if2_ll","5f6a309c9fbd7a0a1a014543",0.75999796000816,0.04000083999664,0.2000001999992,9.99996000016e-07,0.7999988000048,0.95999816000736,0.2000011999952,0.04000183999264,0.949998875002812,0.99999500005,0.791666059029044,0.999975001249938,0.0500011249971875,4.9999500005e-06,0.208333940970956,2.49987500624969e-05,0.7999988000048,0.2000011999952,0.95999816000736,0.04000183999264
"independent_ll","5f6a309c9fbd7a0a1a014543",0.03000087999648,9.99996000016e-07,0.96999712001152,9.99996000016e-07,0.03000187999248,0.999998000008,0.96999812000752,1.999992000032e-06,0.999966668888741,0.999998969074291,0.03000093999812,0.5,3.33311112592494e-05,1.03092570943153e-06,0.96999906000188,0.5,0.03000187999248,0.96999812000752,0.999998000008,1.999992000032e-06
"if1_u-Lh","5f6a309c9fbd7a0a1a014543",0.749998000008,0.04000083999664,0.21000015999936,9.99996000016e-07,0.78999884000464,0.95999816000736,0.21000115999536,0.04000183999264,0.949365950972276,0.999995238140589,0.781249414063721,0.999975001249938,0.050634049027724,4.76185941086275e-06,0.218750585936279,2.49987500624969e-05,0.78999884000464,0.21000115999536,0.95999816000736,0.04000183999264
"independent_hl","5f6a309c9fbd7a0a1a014543",0.90999736001056,0.09000063999744,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.90999836000656,1.999992000032e-06,0.09000163999344,0.90999918000164,0.5,0.999998901101316,0.999988889135797,0.09000081999836,0.5,1.09889868373916e-06,1.11108642030177e-05,0.999998000008,1.999992000032e-06,0.90999836000656,0.09000163999344
"if1_lh","5f6a309c9fbd7a0a1a014543",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if2_ul","5f6a309c9fbd7a0a1a014543",0.749998000008,0.25,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.749999000004,1.999992000032e-06,0.250000999996,0.749999500001,0.5,0.999998666670222,0.999996000032,0.250000499999,0.5,1.33332977778726e-06,3.999968000256e-06,0.999998000008,1.999992000032e-06,0.749999000004,0.250000999996
"independent_uh","5f6a309c9fbd7a0a1a014543",0.81999772000912,0.0500007999968,0.13000047999808,9.99996000016e-07,0.86999852000592,0.9499982000072,0.13000147999408,0.0500017999928,0.942527718327084,0.999992307810649,0.863157130195515,0.999980000799968,0.0574722816729157,7.69218935093306e-06,0.136842869804485,1.99992000319987e-05,0.86999852000592,0.13000147999408,0.9499982000072,0.0500017999928
"if2_hl","5f6a309c9fbd7a0a1a014543",0.1500003999984,0.8499976000096,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.1500013999944,1.999992000032e-06,0.8499986000056,0.1500006999986,0.5,0.999993333422221,0.99999882353218,0.8499993000014,0.5,6.66657777896295e-06,1.17646782007572e-06,0.999998000008,1.999992000032e-06,0.1500013999944,0.8499986000056
"if1_uh","5f6a309c9fbd7a0a1a014543",0.32999968000128,0.11000055999776,0.23000007999968,0.32999968000128,0.44000023999904,0.55999976000096,0.55999976000096,0.44000023999904,0.749998863641529,0.410714604590698,0.589285395409302,0.250001136358471,0.250001136358471,0.589285395409302,0.410714604590698,0.749998863641529,0.44000023999904,0.55999976000096,0.55999976000096,0.44000023999904
"independent_hh","5f6a309c9fbd7a0a1a014543",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_ll","5e731cb7f23ae1273679466b",0.499999000004,9.99996000016e-07,9.99996000016e-07,0.499999000004,0.5,0.5,0.5,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008,0.5,0.5,0.5,0.5
"if1_uh","5e731cb7f23ae1273679466b",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_ul","5e731cb7f23ae1273679466b",0.31999972000112,0.11000055999776,0.33999964000144,0.23000007999968,0.43000027999888,0.65999936000256,0.56999972000112,0.34000063999744,0.744184910767857,0.596490889505651,0.484848530762028,0.323530449820883,0.255815089232143,0.403509110494349,0.515151469237972,0.676469550179117,0.43000027999888,0.56999972000112,0.65999936000256,0.34000063999744
"if1_lh","5e731cb7f23ae1273679466b",9.99996000016e-07,9.99996000016e-07,0.8499976000096,0.1500003999984,1.999992000032e-06,0.8499986000056,0.999998000008,0.1500013999944,0.5,0.8499993000014,1.17646782007572e-06,6.66657777896295e-06,0.5,0.1500006999986,0.99999882353218,0.999993333422221,1.999992000032e-06,0.999998000008,0.8499986000056,0.1500013999944
"independent_ll","5e731cb7f23ae1273679466b",9.99996000016e-07,9.99996000016e-07,0.66999832000672,0.32999968000128,1.999992000032e-06,0.66999932000272,0.999998000008,0.33000067999728,0.5,0.66999966000068,1.49253285811087e-06,3.03028466494142e-06,0.5,0.33000033999932,0.999998507467142,0.999996969715335,1.999992000032e-06,0.999998000008,0.66999932000272,0.33000067999728
"if2_ul","5e731cb7f23ae1273679466b",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_hl","5e731cb7f23ae1273679466b",0.7999978000088,0.2000001999992,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.7999988000048,1.999992000032e-06,0.2000011999952,0.7999994000012,0.5,0.999998750003125,0.99999500005,0.2000005999988,0.5,1.24999687500781e-06,4.9999500005e-06,0.999998000008,1.999992000032e-06,0.7999988000048,0.2000011999952
"if1_hh","5e731cb7f23ae1273679466b",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_u-Ll","5e731cb7f23ae1273679466b",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"independent_uh","5e731cb7f23ae1273679466b",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_hl","5e731cb7f23ae1273679466b",9.99996000016e-07,0.499999000004,9.99996000016e-07,0.499999000004,0.5,1.999992000032e-06,0.5,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.5,0.5,0.999998000008,0.999998000008,0.5,0.5,0.5,0.5,1.999992000032e-06,0.999998000008
"if1_u-Lh","5e731cb7f23ae1273679466b",0.6999982000072,0.1500003999984,0.1500003999984,9.99996000016e-07,0.8499986000056,0.8499986000056,0.1500013999944,0.1500013999944,0.823528650520822,0.999993333422221,0.823528650520822,0.999993333422221,0.176471349479178,6.66657777896295e-06,0.176471349479178,6.66657777896295e-06,0.8499986000056,0.1500013999944,0.8499986000056,0.1500013999944
"independent_hh","5e731cb7f23ae1273679466b",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_hl","5f79ea3d53179e601f3a06ff",0.6999982000072,0.2999998000008,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.6999992000032,1.999992000032e-06,0.3000007999968,0.6999996000008,0.5,0.999998571432653,0.999996666688889,0.3000003999992,0.5,1.42856734695044e-06,3.33331111125926e-06,0.999998000008,1.999992000032e-06,0.6999992000032,0.3000007999968
"if1_uh","5f79ea3d53179e601f3a06ff",0.749998000008,0.2000001999992,9.99996000016e-07,0.0500007999968,0.9499982000072,0.749999000004,0.0500017999928,0.250000999996,0.789473074793527,1.99992000319987e-05,0.999998666670222,0.7999976000192,0.210526925206473,0.999980000799968,1.33332977778726e-06,0.2000023999808,0.9499982000072,0.0500017999928,0.749999000004,0.250000999996
"independent_uh","5f79ea3d53179e601f3a06ff",0.3999994000024,0.2000001999992,0.1000005999976,0.2999998000008,0.5999996000016,0.5,0.4000003999984,0.5,0.666666111112963,0.25000124999375,0.7999988000048,0.4000003999984,0.333333888887037,0.74999875000625,0.2000011999952,0.5999996000016,0.5999996000016,0.4000003999984,0.5,0.5
